Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),FAN COIL WITH CONST FAN VAR FLUID FLOW - FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 04/01  13:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4666238.371859681,443948.0420910898,1184531.856605116,14890.79180442993 
 04/01  14:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4666238.371859681,443949.07355858944,1184584.0550233629,14175.982850739132 
 04/01  15:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,4666238.371859681,443950.24713421485,1184635.1746712849,17877.018373659124 
 04/01  16:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,4666238.371859681,443952.2771468261,1184727.2525420086,17453.562117459278 
 04/01  17:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,4666238.371859681,443954.26821252867,1184818.799063462,17145.39022159925 
 04/01  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443955.8208340063,1184889.5915797066,18339.742315659318 
 04/01  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730193,4072841.2586131394,302234.1049168498,1036750.2836926059,0.0 
 04/01  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,3888531.9765497344,152928.9061211476,987377.7223755384,43.16364688422323 
 04/01  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,3888531.9765497344,154306.77026703968,987370.6439870099,466.9184015139382 
 04/01  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,3888531.9765497344,153314.53969308978,987368.1854643048,1125.919650121114 
 04/01  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4277385.174204707,167664.906687374,1086121.6509403167,1533.5867028966215 
 04/01  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4277385.174204708,169832.61178402486,1086147.1520877434,2050.8363852780326 
 04/02  01:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4277385.174204708,171699.96742512862,1086181.7523592652,2266.0114737822705 
 04/02  02:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,187307.8443401752,1184963.056204452,3143.6788415522005 
 04/02  03:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,187307.986365521,1184989.8314834246,3292.281512228144 
 04/02  04:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,187307.85500817822,1184981.5229556237,3523.2786276739216 
 04/02  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4277385.174204707,173230.34580683132,1086208.550232911,2903.9403225279057 
 04/02  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4277385.174204707,174303.09082448267,1086174.5729016848,2954.8184719254436 
 04/02  07:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4277385.174204708,172350.18488912098,1086160.2184229973,3252.6020804775553 
 04/02  08:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,188948.62928565586,1184943.807700533,2790.1336558741577 
 04/02  09:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,188949.2947145788,1185059.7446744165,1438.1378238558814 
 04/02  10:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,188953.14740988408,1185296.9600952694,43.104310593811704 
 04/02  11:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,188961.4006945997,1185621.0774647386,0.0 
 04/02  12:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4673773.422779363,443956.5022133357,1185952.0148674403,0.0 
 04/02  13:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443957.7036151902,1186134.6345195558,0.0 
 04/02  14:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443959.15529049875,1186150.9854081683,0.0 
 04/02  15:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443959.0856586222,1186039.2140274234,0.0 
 04/02  16:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443958.4576027363,1185937.7224151106,0.0 
 04/02  17:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443957.4787039843,1185821.5552303528,0.0 
 04/02  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443955.4691954402,1185593.0343268863,0.0 
 04/02  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,188960.6699396239,1185252.6556369143,0.0 
 04/02  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,188957.29540232482,1185005.6692114207,0.0 
 04/02  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4508075.678230532,370470.1522658522,1119147.3739245352,0.0 
 04/02  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4536479.040322464,142888.62009186385,1184863.2115231487,0.0 
 04/02  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,142893.56723044656,1184867.781842301,0.0 
 04/02  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443950.28770718654,1184811.4296979776,0.0 
 04/03  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4666238.371859681,443944.7311455702,1184546.0307201077,411.4485709084877 
 04/03  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,3109538.9838297023,295959.8593439233,789522.786945366,1453.7719071283618 
 04/03  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,3.9185062498689196 
 04/03  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,886.9129485536312 
 04/03  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,1910.8150449604511 
 04/03  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,2437.562101417129 
 04/03  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,31060.498911392417 
 04/03  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22568.271091428698 
 04/03  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12091.889047862234 
 04/03  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10744.059866818048 
 04/03  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,9542.656878779886 
 04/03  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,8525.33746627111 
 04/03  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,8967.099843803366 
 04/03  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7086.730936621701 
 04/03  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6887.397338131886 
 04/03  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7091.582286050241 
 04/03  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7730.7625311684105 
 04/03  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10865.822373130952 
 04/03  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15042.695526896809 
 04/03  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16021.11516658664 
 04/03  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19444.303859903626 
 04/03  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,20034.729050285296 
 04/03  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,0.0 
 04/03  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,1860.317413184638 
 04/04  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,3380.7839835643954 
 04/04  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,4268.439071535479 
 04/04  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,5005.908469636938 
 04/04  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,5580.401052872887 
 04/04  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6030.4736525865565 
 04/04  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6060.124787071122 
 04/04  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,37569.89035370788 
 04/04  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,28979.945453161206 
 04/04  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17409.68530178333 
 04/04  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16492.37608671698 
 04/04  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15961.009817087099 
 04/04  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15596.019226294182 
 04/04  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16835.121994033158 
 04/04  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15141.39000308502 
 04/04  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14963.53084152018 
 04/04  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14815.427216739734 
 04/04  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14762.983051510535 
 04/04  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17384.446545562027 
 04/04  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,20843.573806069555 
 04/04  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,20941.7451874654 
 04/04  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,24077.113225656412 
 04/04  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,24069.2190295524 
 04/04  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,914.9103612490992 
 04/04  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,3826.055271799747 
 04/05  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,4808.098946739702 
 04/05  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,5479.724769038412 
 04/05  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6080.226419350088 
 04/05  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6734.221055227435 
 04/05  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7428.180787148469 
 04/05  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7755.054776243737 
 04/05  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,40510.12776772801 
 04/05  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,30572.594837428223 
 04/05  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,17254.318365113388 
 04/05  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14729.908273098074 
 04/05  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,12570.355361519167 
 04/05  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10682.849242376946 
 04/05  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10436.995429523655 
 04/05  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7967.574685790051 
 04/05  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7287.750373913218 
 04/05  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7108.271657141443 
 04/05  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7418.975463648815 
 04/05  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,10271.940337968106 
 04/05  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,14243.572978575827 
 04/05  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,15033.521637269565 
 04/05  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,18452.322251950478 
 04/05  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,19066.458156137163 
 04/05  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,0.0 
 04/05  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,985.2158801531318 
 04/06  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,2548.8949125243607 
 04/06  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,3556.232407232341 
 04/06  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,4503.000681457848 
 04/06  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,5456.868846447089 
 04/06  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6375.893270631746 
 04/06  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,6687.214454962478 
 04/06  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,35859.4440321343 
 04/06  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,22410.660413600035 
 04/06  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,7945.913759252236 
 04/06  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,3463.899610730699 
 04/06  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,162.79042726855616 
 04/06  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/06  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,215044.41108140972,0.0,0.0,0.0,0.0 
 04/06  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,618581.5162914944,0.0,0.0,0.0,0.0 
 04/06  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,1847560.5596207227,60747.30839637556,3317.8567059935185,789384.8900517568,0.0 
 04/06  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,2377284.0411158246,2095537.4133706018,34283.13907418954,1184307.0731453763,0.0 
 04/06  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,2377284.0411158246,4019686.614002104,50297.65528062141,1184482.4132063559,0.0 
 04/06  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,2377284.0411158246,2154517.8806687263,26454.620033548952,1184334.4162487022,0.0 
 04/06  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,826368.0708487864,129061.69515198247,1579.4232590664371,1184117.382321366,0.0 
 04/06  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,250274.35112438197,28722.670040882313,351.803882757292,789330.7780919468,0.0 
 04/06  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/06  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/06  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/06  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/07  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/07  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/07  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/07  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/07  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/07  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,0.0 
 04/07  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,0.0,0.0,0.0,24533.189451798953 
 04/07  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,16468.714145732858 
 04/07  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,0.0,0.0,0.0,4420.447418435995 
 04/07  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,2399848.204007522,221977.65720843108,592213.8406054238,3526.1691771998253 
