Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT COIL:Heating Coil Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),BOILER HOT WATER 1:Boiler NaturalGas Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 11/07  14:00:00,4393309.616407061,2835681.661499103,0.0,151913.79991439066,0.0,1053315.1566397212,0.0,22123.133988821708,632632.4094295867,0.0 
 11/07  15:00:00,4393309.616407061,2835681.661499103,0.0,160737.9650628472,0.0,1363490.4485948677,0.0,27288.95920931839,632678.9776901469,0.0 
 11/07  16:00:00,4393309.616407061,2835681.661499103,0.0,158571.88066298017,0.0,1252988.819295313,0.0,25725.25141677924,632642.42585068,0.0 
 11/07  17:00:00,4393309.616407061,2835681.661499103,0.0,139801.11166722892,0.0,710581.3827595367,0.0,15320.609546768723,632586.1202082718,0.0 
 11/07  18:00:00,3417018.5905388244,2520605.921332536,0.0,117486.27664586162,0.0,274666.6667422594,0.0,6026.4456978900635,632553.2742101429,0.0 
 11/07  19:00:00,2440727.5646705893,1890454.440999402,345213.1819713863,110785.63290393612,0.0,174329.60352905467,0.0,3879.9181260184273,632552.9255603333,0.0 
 11/07  20:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,140933.68216497035,0.0,3140.4966386801534,632542.2649490256,0.0 
 11/07  21:00:00,1464436.5388023537,1575378.7008328347,172606.59098569315,110785.63290393612,0.0,82091.79898943067,0.0,1856.1329921908252,632524.046805159,0.0 
 11/07  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,158875.36605775222,19475.91734400152,0.0,443.92397136757745,421677.21082111564,0.0 
 11/07  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,13845.676685353299,0.0,316.59915903312844,210838.41984030974,0.0 
 11/08  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,8755.145155858652,0.0,200.55116976601323,210838.2818134916,0.0 
 11/08  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/08  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/08  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,18366.415643044398,0.0,421.8158971661567,316256.1194129065,0.0 
 11/08  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,19277.323718721862,0.0,443.93789944296435,421677.1547530649,0.0 
 11/08  06:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,29833.594137102496,0.0,690.7437825971049,527085.8108566789,0.0 
 11/08  07:00:00,488145.51293411787,1260302.960666268,1001118.2277170203,110785.63290393612,10914025.508928033,59231.3160976938,0.0,1386.0938514506377,632501.4028234462,0.0 
 11/08  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,5854667.766263563,89278.29344588364,0.0,2113.7731037255853,632514.4454427527,0.0 
 11/08  09:00:00,4393309.616407061,2835681.661499103,345213.1819713863,110785.63290393612,0.0,211131.84929046937,0.0,4960.23681820946,632544.735419229,0.0 
 11/08  10:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,261811.33857184194,0.0,6070.965917841377,632535.0065665417,0.0 
 11/08  11:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,232043.0185617312,0.0,5476.445845274473,632528.356407659,0.0 
 11/08  12:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,222062.89693833698,0.0,5172.319229583921,632551.6615215556,0.0 
 11/08  13:00:00,4393309.616407061,2520605.921332536,0.0,110785.63290393612,0.0,223094.9893071116,0.0,5055.785859445082,632562.2836846996,0.0 
 11/08  14:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,152343.44838506813,0.0,3383.5261109179455,632578.6874099793,0.0 
 11/08  15:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,106428.64059814197,0.0,2318.8851889074263,632578.4933586221,0.0 
 11/08  16:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,111772.34462458674,0.0,2431.428257209107,632556.9600701438,0.0 
 11/08  17:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,110220.75808502911,0.0,2411.9719771030027,632559.1166537526,0.0 
 11/08  18:00:00,3417018.5905388244,2520605.921332536,0.0,110785.63290393612,0.0,111086.67746059602,0.0,2431.197438262411,632556.9563400194,0.0 
 11/08  19:00:00,2440727.5646705893,1890454.440999402,863032.9549284658,110785.63290393612,30086.06707740453,112544.26843451188,0.0,2481.331733567905,632547.1877424733,0.0 
 11/08  20:00:00,2440727.5646705893,1890454.440999402,1035639.5459141589,110785.63290393612,484435.69681656663,119226.60968893512,0.0,2669.2283829352737,632519.05904939,0.0 
 11/08  21:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,2560977.6077890014,125272.79389952443,0.0,2920.060438441147,632483.5543424722,0.0 
 11/08  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,2796846.9307073606,118950.4753147058,0.0,2890.6412930320234,632485.5805660035,0.0 
 11/08  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,117363.96487196088,0.0,2919.581754927303,632483.2748821345,0.0 
 11/08  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,82547.98748745801,0.0,2099.468936134914,632476.9291544469,0.0 
 11/09  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,84387.54200421216,0.0,2157.4486383649846,632504.580214783,0.0 
 11/09  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,39385.928691439396,0.0,996.5273264417863,527096.505511286,0.0 
 11/09  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/09  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/09  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/09  06:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/09  07:00:00,488145.51293411787,1260302.960666268,1001118.2277170203,110785.63290393612,10924772.02652997,0.0,0.0,0.0,0.0,0.0 
 11/09  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,4880521.395895094,24654.83989717063,0.0,619.4085364095663,527116.3802450466,0.0 
 11/09  09:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,79272.84927344178,0.0,1955.6034066446584,632548.984488771,0.0 
 11/09  10:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,167062.75883836462,0.0,3985.202065733419,632555.9575406606,0.0 
 11/09  11:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,252355.08189761196,0.0,5747.999691517542,632573.9062182368,0.0 
 11/09  12:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,354354.6188528851,0.0,8007.213007284812,632540.2706064509,0.0 
 11/09  13:00:00,4393309.616407061,2520605.921332536,172606.59098569315,112430.67659416831,0.0,442837.9699232328,0.0,11223.630237381869,632490.0288281852,0.0 
 11/09  14:00:00,4393309.616407061,2835681.661499103,0.0,132374.01474802627,0.0,854982.9179077302,0.0,22774.38178735718,632526.2509003506,0.0 
 11/09  15:00:00,4393309.616407061,2835681.661499103,0.0,130663.04220307729,0.0,779006.4958701206,0.0,18579.41705247616,632574.6404925231,0.0 
 11/09  16:00:00,4393309.616407061,2835681.661499103,0.0,129669.29532304221,0.0,721527.7641987295,0.0,15614.618890694877,632605.4967158862,0.0 
 11/09  17:00:00,4393309.616407061,2835681.661499103,0.0,119800.08986124204,0.0,489600.5485896987,0.0,10124.976823289528,632607.8036866051,0.0 
 11/09  18:00:00,3417018.5905388244,2520605.921332536,1035639.5459141589,111427.89105831261,0.0,329167.80274420476,0.0,6918.901111674977,632556.4291260989,0.0 
 11/09  19:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,278953.88287500426,0.0,6344.825977038342,632517.6868013364,0.0 
 11/09  20:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,238815.5901517731,0.0,5666.219943255291,632515.7724463781,0.0 
 11/09  21:00:00,1464436.5388023537,1575378.7008328347,690426.3639427726,110785.63290393612,5838.573946865512,234452.95863752087,0.0,5666.154758883047,632515.598518722,0.0 
 11/09  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,274149.98625063774,215086.47215070593,0.0,5133.377894020942,632553.9138774782,0.0 
 11/09  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,224189.89399603807,0.0,5101.305385027636,632560.1066645201,0.0 
 11/09  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,200717.63123006062,0.0,4574.808186685428,632540.2263566867,0.0 
 11/10  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,136737.71448793824,0.0,3123.661567986717,632544.4346305389,0.0 
 11/10  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,79255.04119286667,0.0,1810.3581195726765,632533.8734275672,0.0 
 11/10  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,57097.04442241515,0.0,1313.0092035909975,632522.9888621459,0.0 
 11/10  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,56742.56349523225,0.0,1313.0039062752883,632522.9693445198,0.0 
 11/10  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,54406.52609352271,0.0,1262.6335698758246,632538.5362155322,0.0 
 11/10  06:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,17914.952652020565,0.0,414.81791091358093,421695.8971882663,0.0 
 11/10  07:00:00,488145.51293411787,1260302.960666268,805497.4245999013,110785.63290393612,8110444.81906065,0.0,0.0,0.0,0.0,0.0 
 11/10  08:00:00,1464436.5388023537,1260302.960666268,1035639.5459141589,110785.63290393612,5135142.283303907,25860.954390842202,0.0,597.3909442404982,527130.3357331418,0.0 
 11/10  09:00:00,4393309.616407061,2835681.661499103,172606.59098569315,110785.63290393612,0.0,51191.319134354715,0.0,1172.512394997915,632572.2114897983,0.0 
 11/10  10:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,75757.16488815432,0.0,1708.1331114878026,632588.4183448219,0.0 
 11/10  11:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,210781.33509087417,0.0,4511.5068471097475,632637.7603339854,0.0 
 11/10  12:00:00,4393309.616407061,2835681.661499103,0.0,110785.63290393612,0.0,366635.0762076322,0.0,7118.098502974453,632707.4326532123,0.0 
 11/10  13:00:00,4393309.616407061,2520605.921332536,345213.1819713863,112348.91721459171,0.0,575403.0801334002,0.0,10110.737633259858,632781.7899133526,0.0 
 11/10  14:00:00,4393309.616407061,2835681.661499103,0.0,133937.1184104548,0.0,1259559.949646213,0.0,20768.639282254593,632855.2663926424,0.0 
 11/10  15:00:00,4393309.616407061,2835681.661499103,0.0,149508.2574893348,0.0,1560278.9513458298,0.0,25686.342395251733,632874.1192082744,0.0 
 11/10  16:00:00,4393309.616407061,2835681.661499103,0.0,152971.47664581652,0.0,1634855.6055220228,0.0,26849.9311336572,632886.0345802222,0.0 
 11/10  17:00:00,4393309.616407061,2835681.661499103,0.0,135338.7555708829,0.0,1011505.9236837226,0.0,16915.556371000763,632770.1807234567,0.0 
 11/10  18:00:00,3417018.5905388244,2520605.921332536,0.0,113773.19531225064,0.0,434259.9071846551,0.0,7599.878530532393,632683.9005494525,0.0 
 11/10  19:00:00,2440727.5646705893,1890454.440999402,172606.59098569315,110785.63290393612,0.0,330989.4935820252,0.0,5893.135511890701,632662.1489187184,0.0 
 11/10  20:00:00,2440727.5646705893,1890454.440999402,0.0,110785.63290393612,0.0,302350.60723929753,0.0,5484.941603977554,632647.4163010401,0.0 
 11/10  21:00:00,1464436.5388023537,1575378.7008328347,172606.59098569315,110785.63290393612,0.0,263454.9613090571,0.0,4841.708206586682,632639.0265987021,0.0 
 11/10  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,110785.63290393612,0.0,206824.63067353622,0.0,3866.194246824355,632619.1954977143,0.0 
 11/10  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,210776.2835948335,0.0,4010.912652933909,632621.4763193553,0.0 
 11/10  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,301716.6028284108,0.0,5684.548733244665,632666.2053961306,0.0 
 11/11  01:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,328209.7622879058,0.0,6023.217054261791,632678.901613404,0.0 
 11/11  02:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,272706.74018885015,0.0,5003.5353719045415,632649.3337018718,0.0 
 11/11  03:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,292266.65193558496,0.0,5400.641291652942,632657.6810186707,0.0 
 11/11  04:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,323870.9779108061,0.0,5948.370528514465,632673.914638656,0.0 
 11/11  05:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,294968.1113504395,0.0,5414.611545105843,632658.6613097121,0.0 
 11/11  06:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,267984.10446538066,0.0,4970.336917524611,632646.0743268447,0.0 
 11/11  07:00:00,488145.51293411787,1260302.960666268,978104.0155855945,110785.63290393612,8532090.36669862,265083.272003295,0.0,4950.041260860908,632645.9590214076,0.0 
 11/11  08:00:00,488145.51293411787,1260302.960666268,1035639.5459141589,110785.63290393612,5253459.122550078,264157.68418714317,0.0,4950.027414792555,632645.9243393358,0.0 
 11/11  09:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,1053335.1155692246,350562.30762933876,0.0,6503.694593621871,632687.6444640602,0.0 
 11/11  10:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,412713.8911421019,452301.1120217572,0.0,8082.410736203883,632737.5922941349,0.0 
 11/11  11:00:00,2440727.5646705893,1575378.7008328347,1035639.5459141589,110785.63290393612,187641.1661683319,485611.24103134923,0.0,8431.09881508989,632750.3102248685,0.0 
 11/11  12:00:00,2440727.5646705893,1575378.7008328347,517819.77295707946,110785.63290393612,0.0,608463.837614052,0.0,10266.207397967853,632817.1695917811,0.0 
 11/11  13:00:00,2440727.5646705893,1575378.7008328347,0.0,110785.63290393612,0.0,713172.4038772301,0.0,11527.94558377422,632883.7903136256,0.0 
 11/11  14:00:00,2440727.5646705893,1575378.7008328347,0.0,110785.63290393612,0.0,680144.8319339831,0.0,10905.23789122698,632859.631481507,0.0 
 11/11  15:00:00,732218.2694011768,1102765.0905829843,776729.6594356193,110785.63290393612,41196.75201515188,689317.6163356035,0.0,11114.55157914767,632854.1767570374,0.0 
 11/11  16:00:00,732218.2694011768,1102765.0905829843,863032.9549284658,110785.63290393612,0.0,542205.9832715318,0.0,8801.931375047436,632782.3085123895,0.0 
 11/11  17:00:00,732218.2694011768,1102765.0905829843,1035639.5459141589,110785.63290393612,394478.6676030627,356679.66575809947,0.0,6072.541742139112,632679.7949493191,0.0 
 11/11  18:00:00,244072.75646705893,945227.220499701,1035639.5459141589,110785.63290393612,2212572.9528615135,313841.671868521,0.0,5542.848247944518,632662.8853524907,0.0 
 11/11  19:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,278457.17617425707,0.0,5024.2546579183745,632649.5979364588,0.0 
 11/11  20:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,220480.43109698076,0.0,4062.734341989142,632630.5915583655,0.0 
 11/11  21:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,192377.47601732868,0.0,3618.488170635373,632622.126352132,0.0 
 11/11  22:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,39468.81661839221,0.0,752.6787533798275,421692.92243977933,0.0 
 11/11  23:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,50665.67955526922,0.0,998.0790868673478,527033.1789682041,0.0 
 11/11  24:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,30654.24553831087,0.0,625.3613950567893,421624.2478290322,0.0 
 11/12  01:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/12  02:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,47301.91366306973,0.0,997.995048402963,527031.1041372935,0.0 
 11/12  03:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,28767.277629288947,0.0,625.3721957526143,421624.1574427829,0.0 
 11/12  04:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,52636.44986588118,0.0,1163.1953004026427,527097.204192544,0.0 
 11/12  05:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,137320.5673348561,0.0,2980.5226970716803,632599.9267081921,0.0 
 11/12  06:00:00,244072.75646705893,945227.220499701,517819.77295707946,110785.63290393612,0.0,168200.14275228168,0.0,3549.063993952692,632599.7901950841,0.0 
 11/12  07:00:00,244072.75646705893,945227.220499701,345213.1819713863,110785.63290393612,0.0,172553.52868374612,0.0,3594.1146803213715,632593.2726526484,0.0 
 11/12  08:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,173713.05851713262,0.0,3594.132016619506,632593.3330189653,0.0 
 11/12  09:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,198583.46527870413,0.0,4058.2006055587267,632614.3404341049,0.0 
 11/12  10:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,284873.4496970153,0.0,5571.7390103068865,632664.3998383448,0.0 
 11/12  11:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,361710.6255724895,0.0,6695.056753742864,632698.7124423973,0.0 
 11/12  12:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,354049.37384533056,0.0,6386.565295834158,632689.5032086344,0.0 
 11/12  13:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,434063.5532116713,0.0,7797.6777759082,632679.1649152215,0.0 
 11/12  14:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,485203.658346384,0.0,8788.073672564444,632676.4265633845,0.0 
 11/12  15:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,422527.9254675392,0.0,7754.401658859995,632648.0116568035,0.0 
 11/12  16:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,295691.42633100593,0.0,5585.507971132802,632618.520032782,0.0 
 11/12  17:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,204233.7862508426,0.0,3941.4469508207676,632608.9282444422,0.0 
 11/12  18:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,178803.8951279573,0.0,3489.72401015459,632608.3292725966,0.0 
 11/12  19:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,177628.26131838586,0.0,3489.7064278751704,632608.2852816486,0.0 
 11/12  20:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,179459.72625500674,0.0,3549.7345793317427,632600.1608093504,0.0 
 11/12  21:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,208948.62898344517,0.0,4171.481065674791,632602.1135588048,0.0 
 11/12  22:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,200455.68385322287,0.0,4009.727355429356,632600.4810091932,0.0 
 11/12  23:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,184017.89552005328,0.0,3731.131099245095,632577.0967356528,0.0 
 11/12  24:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,175862.63435736106,0.0,3627.0687832696713,632588.0335805214,0.0 
 11/13  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,170931.02756076638,0.0,3489.232552570765,632607.9748044579,0.0 
 11/13  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,140086.89892285294,0.0,2847.6156280565006,632586.6444024482,0.0 
 11/13  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,114777.44713753829,0.0,2364.4473433257976,632569.0628893599,0.0 
 11/13  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,81962.5377266545,0.0,1708.7965504017034,632559.3574792193,0.0 
 11/13  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,20164.934133000523,0.0,424.12666132976574,421688.82855268416,0.0 
 11/13  06:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,0.0,0.0,0.0,0.0,0.0 
 11/13  07:00:00,488145.51293411787,1260302.960666268,1001118.2277170203,110785.63290393612,11208759.994223965,0.0,0.0,0.0,0.0,0.0 
